SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Single Family Residential,6110 Lynnwood Ave,Jacksonville,FL,32210,209999,3,1.0,Lynnwood,943,,1944,3,223,,Active,,,https://www.redfin.com/FL/Jacksonville/6110-Lynnwood-Ave-32210/home/62402933,NEFLMLS,1177148,N,Y,30.2500355,-81.7414606
MLS Listing,,Townhouse,8016 Belsay Cir,Jacksonville,FL,32219,329900,4,2.0,Marieta/Whithse/Baldwin,1635,,2022,3,202,42,Active,,,https://www.redfin.com/FL/Jacksonville/8016-Belsay-Cir-32219/home/180087048,NEFLMLS,1177146,N,Y,30.4095556,-81.786617
MLS Listing,,Single Family Residential,8095 Belsay Cir,Jacksonville,FL,32219,320900,3,2.0,Marieta/Whithse/Baldwin,1505,,2022,3,213,42,Active,,,https://www.redfin.com/FL/Jacksonville/8095-Belsay-Cir-32219/home/180087018,NEFLMLS,1177145,N,Y,30.4088043,-81.786956
MLS Listing,,Single Family Residential,1653 Londonderry Ct,Jacksonville,FL,32210,257900,4,3.0,Hyde Grove Acres,2824,,1961,3,91,,Contingent,,,https://www.redfin.com/FL/Jacksonville/1653-Londonderry-Ct-32210/home/72816064,NEFLMLS,1177144,N,Y,30.289591,-81.7605645
MLS Listing,,Single Family Residential,12648 White Cedar Trl,Jacksonville,FL,32226,369900,3,2.0,Northwoods,1735,,2008,3,213,63,Active,,,https://www.redfin.com/FL/Jacksonville/12648-White-Cedar-Trl-32226/home/108811329,NEFLMLS,1177141,N,Y,30.4654099,-81.5760517
MLS Listing,,Single Family Residential,2056 North Davis St,Jacksonville,FL,32209,300000,3,2.0,Union Investment,1594,,1927,3,188,,Active,,,https://www.redfin.com/FL/Jacksonville/2056-N-Davis-St-32209/home/108491003,NEFLMLS,1177140,N,Y,30.3503661,-81.6673492
MLS Listing,,Single Family Residential,5235 Angel Lake Dr,Jacksonville,FL,32218,698000,6,4.5,Angel Lakes,5073,,2003,3,138,30,Active,,,https://www.redfin.com/FL/Jacksonville/5235-Angel-Lake-Dr-32218/home/180086300,NEFLMLS,1177139,N,Y,30.4602548,-81.7326549
MLS Listing,,Single Family Residential,1384 Kendall Dr,Jacksonville,FL,32211,390000,3,2.0,MILL CREEK EAST,1720,,2017,3,227,49,Active,,,https://www.redfin.com/FL/Jacksonville/1384-Kendall-Dr-32211/home/144381251,NEFLMLS,1176622,N,Y,30.333096,-81.5552078
MLS Listing,,Single Family Residential,7148 Tynan Ave,Jacksonville,FL,32211,389900,4,2.0,Oakwood Villas,1852,,2022,3,211,,Active,,,https://www.redfin.com/FL/Jacksonville/7148-Tynan-Ave-32211/home/170226463,NEFLMLS,1177132,N,Y,30.318339,-81.58306
MLS Listing,,Single Family Residential,7140 Tynan Ave,Jacksonville,FL,32211,389900,4,2.0,Oakwood Villas,1852,,2022,3,211,,Active,,,https://www.redfin.com/FL/Jacksonville/7140-Tynan-Ave-32211/home/170226462,NEFLMLS,1177129,N,Y,30.318471,-81.5831826
MLS Listing,,Single Family Residential,8111 Barley Way,Jacksonville,FL,32222,399000,3,2.0,Oakleaf,1503,,2021,3,265,48,Active,,,https://www.redfin.com/FL/Jacksonville/8111-Barley-Way-32222/home/180085119,NEFLMLS,1177130,N,Y,30.2009745,-81.8336431
PAST SALE,July-20-2009,Single Family Residential,14145 Crestwick Dr East,Jacksonville,FL,32218,320000,4,2.0,Crestwick Crossing,1833,,2004,3,175,25,Pending,,,https://www.redfin.com/FL/Jacksonville/14145-Crestwick-Dr-E-32218/home/62405646,NEFLMLS,1177125,N,Y,30.4947568,-81.6165446
MLS Listing,,Single Family Residential,6919 Kettle Creek Dr,Jacksonville,FL,32222,350000,3,2.0,Plum Tree,1517,,2003,3,231,21,Active,,,https://www.redfin.com/FL/Jacksonville/6919-Kettle-Creek-Dr-32222/home/108885225,NEFLMLS,1177120,N,Y,30.2205736,-81.8232688
MLS Listing,,Condo/Co-op,7801 Point Meadows Dr #2210,Jacksonville,FL,32256,275000,3,2.0,Point Meadows Place,1447,,2003,3,190,312,Active,,,https://www.redfin.com/FL/Jacksonville/7801-Point-Meadows-Dr-32256/unit-2210/home/72802226,NEFLMLS,1177118,N,Y,30.2330166,-81.518527
MLS Listing,,Single Family Residential,12561 White Cedar Trl,Jacksonville,FL,32226,380000,4,2.0,Northwoods,2275,,2006,3,167,63,Active,,,https://www.redfin.com/FL/Jacksonville/12561-White-Cedar-Trl-32226/home/62438827,NEFLMLS,1177116,N,Y,30.4635116,-81.5757089
MLS Listing,,Single Family Residential,3617 Stillman St,Jacksonville,FL,32207,259900,3,2.0,St Nicholas Springs,1145,,1946,3,227,,Active,,,https://www.redfin.com/FL/Jacksonville/3617-Stillman-St-32207/home/72758197,NEFLMLS,1177115,N,Y,30.2986275,-81.6275902
MLS Listing,,Single Family Residential,6395 Timber Cove Ct Ct,Jacksonville,FL,32218,392725,4,2.0,Barrington Cove,2023,,2021,3,194,42,Active,,,https://www.redfin.com/FL/Jacksonville/6395-Timber-Cove-Ct-32218/home/175588201,NEFLMLS,1177109,N,Y,30.4484394,-81.7546749
MLS Listing,,Single Family Residential,8116 Altama Rd,Jacksonville,FL,32216,399900,3,2.0,Holiday Hill,1628,,1969,3,246,,Active,,,https://www.redfin.com/FL/Jacksonville/8116-Altama-Rd-32216/home/108861965,NEFLMLS,1177107,N,Y,30.2985554,-81.5708466
MLS Listing,,Single Family Residential,13840 Asher Cove Ct,Jacksonville,FL,32224,624800,5,4.0,Covenant Cove,2997,,2007,3,208,38,Active,,,https://www.redfin.com/FL/Jacksonville/13840-Asher-Cove-Ct-32224/home/108848824,NEFLMLS,1176493,N,Y,30.2943947,-81.453519
MLS Listing,,Single Family Residential,4214 Sherman Hills Pkwy West,Jacksonville,FL,32210,445000,4,3.5,Blue Lake Estates,2956,,2017,3,151,37,Contingent,,,https://www.redfin.com/FL/Jacksonville/4214-Sherman-Hills-Pkwy-W-32210/home/72807164,NEFLMLS,1177104,N,Y,30.2558535,-81.8399087
MLS Listing,,Single Family Residential,2800 Bastia Ct,Jacksonville,FL,32246,809900,3,2.0,BELLA NIKA AT TAMAYA,2497,,2017,3,324,8,Active,,,https://www.redfin.com/FL/Jacksonville/2800-Bastia-Ct-32246/home/112389677,NEFLMLS,1177098,N,Y,30.2974965,-81.4763428
MLS Listing,,Single Family Residential,1661 Hammock Grove Ln,Jacksonville,FL,32225,450000,4,2.0,Kernan Forest,1914,,2004,3,235,40,Active,,,https://www.redfin.com/FL/Jacksonville/1661-Hammock-Grove-Ln-32225/home/146536003,NEFLMLS,1177097,N,Y,30.3534331,-81.4884169
MLS Listing,,Single Family Residential,10779 Stanton Hills Dr East,Jacksonville,FL,32222,350000,3,2.0,Trails At Bent Creek,1578,,2008,3,222,42,Active,,,https://www.redfin.com/FL/Jacksonville/10779-Stanton-Hills-Dr-E-32222/home/108809489,NEFLMLS,1177096,N,Y,30.2291147,-81.8417537
MLS Listing,,Townhouse,2427 Whispering Woods Blvd #1,Jacksonville,FL,32246,150000,2,2.0,Whispering Woods,816,,1984,3,184,,Active,,,https://www.redfin.com/FL/Jacksonville/2427-Whispering-Woods-Blvd-32246/unit-1/home/108845152,NEFLMLS,1177091,N,Y,30.3051172,-81.5224735
MLS Listing,,Single Family Residential,12501 Eagles Claw Ln,Jacksonville,FL,32225,410000,3,2.0,Eagles Creek,1867,,1997,3,220,14,Active,,,https://www.redfin.com/FL/Jacksonville/12501-Eagles-Claw-Ln-32225/home/108864909,NEFLMLS,1177084,N,Y,30.347405,-81.4847499
MLS Listing,,Condo/Co-op,7208 Cypress Cove Rd #13,Jacksonville,FL,32244,197900,3,2.0,Willow Lakes Condos,1770,,1976,3,112,230,Active,,,https://www.redfin.com/FL/Jacksonville/7208-Cypress-Cove-Rd-32244/unit-13/home/108835980,NEFLMLS,1177065,N,Y,30.215399,-81.743049
MLS Listing,,Single Family Residential,1733 Paine Ave,Jacksonville,FL,32211,225000,3,1.0,Arlington Hills,1456,,1953,3,155,,Active,,,https://www.redfin.com/FL/Jacksonville/1733-Paine-Ave-32211/home/72755876,NEFLMLS,1177060,N,Y,30.3379572,-81.5979604
MLS Listing,,Single Family Residential,1914 Rogero Rd,Jacksonville,FL,32211,214900,3,1.0,Arlington Manor,946,,1954,3,227,,Active,,,https://www.redfin.com/FL/Jacksonville/1914-Rogero-Rd-32211/home/108875915,NEFLMLS,1177055,N,Y,30.3419415,-81.5895339
MLS Listing,,Single Family Residential,7816 Marsala Ct,Jacksonville,FL,32244,405000,4,2.0,Ortega Bluff,1783,,2003,3,227,21,Active,,,https://www.redfin.com/FL/Jacksonville/7816-Marsala-Ct-32244/home/58716081,NEFLMLS,1177056,N,Y,30.2097769,-81.7156819
MLS Listing,,Single Family Residential,5011 East Romilly Dr,Jacksonville,FL,32210,250000,3,2.0,Oak Hill Terrace,1522,,1960,3,164,,Active,,,https://www.redfin.com/FL/Jacksonville/5011-E-Romilly-Dr-32210/home/108814692,NEFLMLS,1177049,N,Y,30.2512658,-81.7453502
MLS Listing,,Single Family Residential,7220 Crescent Oaks Ct,Jacksonville,FL,32277,399000,3,3.0,Scarlett Oaks,2129,,1991,3,187,25,Active,,,https://www.redfin.com/FL/Jacksonville/7220-Crescent-Oaks-Ct-32277/home/72754029,NEFLMLS,1176387,N,Y,30.3669272,-81.5788789
MLS Listing,,Townhouse,6423 Shortleaf Pl,Jacksonville,FL,32244,185000,2,2.5,Pine Ridge,1268,,2006,3,146,188,Active,,,https://www.redfin.com/FL/Jacksonville/6423-Shortleaf-Pl-32244/home/108832039,NEFLMLS,1177047,N,Y,30.2330167,-81.7365118
MLS Listing,,Single Family Residential,9292 Dale View Ln East,Jacksonville,FL,32225,380000,3,2.0,Merrill Hills,1895,,1997,3,201,20,Active,,,https://www.redfin.com/FL/Jacksonville/9292-Dale-View-Ln-E-32225/home/58719036,NEFLMLS,1177043,N,Y,30.3491399,-81.5447515
MLS Listing,,Single Family Residential,1414 Brandemere Ct,Jacksonville,FL,32211,225000,2,1.0,Arlington Manor,921,,1953,3,244,,Active,,,https://www.redfin.com/FL/Jacksonville/1414-Brandemere-Ct-W-32211/home/72763302,NEFLMLS,1177042,N,Y,30.3364525,-81.5857111
MLS Listing,,Single Family Residential,13614 Marsh Estate Ct,Jacksonville,FL,32225,1190000,6,3.5,QUEENS HARBOUR YACHT AND CC,4180,,1998,3,285,,Active,,,https://www.redfin.com/FL/Jacksonville/13614-Marsh-Estate-Ct-32225/home/62396780,NEFLMLS,1177041,N,Y,30.3529791,-81.4527681
MLS Listing,,Townhouse,4139 Piney Branch Ct,Jacksonville,FL,32257,300000,3,2.0,Raintree,1476,,1984,3,203,182,Active,,,https://www.redfin.com/FL/Jacksonville/4139-Piney-Branch-Ct-32257/home/58719810,NEFLMLS,1177038,N,Y,30.1930894,-81.6069533
MLS Listing,,Single Family Residential,1741 11th St,Jacksonville,FL,32209,115000,4,1.0,North Lavilla,1133,,1959,3,102,,Active,,,https://www.redfin.com/FL/Jacksonville/1741-W-11th-St-32209/home/108853629,NEFLMLS,1177037,N,Y,30.3500851,-81.6851996
MLS Listing,,Single Family Residential,1060 Prospect St,Jacksonville,FL,32254,130000,3,1.0,Easterville,924,,1964,3,141,,Active,,,https://www.redfin.com/FL/Jacksonville/1060-Prospect-St-32254/home/58721532,NEFLMLS,1177031,N,Y,30.3387705,-81.7212403
MLS Listing,,Condo/Co-op,7740 Southside Blvd #2602,Jacksonville,FL,32256,150000,2,2.0,Sonoma Southside,1310,,1986,3,115,307,Active,,,https://www.redfin.com/FL/Jacksonville/7740-Southside-Blvd-32256/unit-2602/home/58757525,NEFLMLS,1177027,N,Y,30.2305359,-81.5584001
MLS Listing,,Single Family Residential,1419 Belvedere Ave,Jacksonville,FL,32205,469900,3,1.0,Avondale,1567,,1924,3,300,,Active,,,https://www.redfin.com/FL/Jacksonville/1419-Belvedere-Ave-32205/home/58721367,NEFLMLS,1177026,N,Y,30.3054182,-81.7045639
MLS Listing,,Single Family Residential,2113 Fairway Villas Ln South,Atlantic Beach,FL,32233,425000,3,1.5,Fairway Villas,1057,,1985,3,402,,Active,,,https://www.redfin.com/FL/Atlantic-Beach/2113-Fairway-Villas-Ln-S-32233/home/58737286,NEFLMLS,1177024,N,Y,30.344658,-81.4125089
MLS Listing,,Single Family Residential,4628 Clapboard Crossing Way,Jacksonville,FL,32226,395030,4,3.0,BRADLEY POND,2037,,2022,3,194,69,Active,,,https://www.redfin.com/FL/Jacksonville/4628-Clapboard-Crossing-Way-32226/home/180065749,NEFLMLS,1177021,N,Y,30.4612797,-81.5422647
MLS Listing,,Single Family Residential,212 Brookchase Ln West,Jacksonville,FL,32225,429900,3,2.0,Springbrook,2072,,2003,3,207,42,Active,,,https://www.redfin.com/FL/Jacksonville/212-Brookchase-Ln-W-32225/home/58736408,NEFLMLS,1177013,N,Y,30.3221779,-81.4814687
MLS Listing,,Single Family Residential,3058 Plum St,Jacksonville,FL,32205,279900,2,1.0,Central Add Riversid,1015,,1946,3,276,,Active,,,https://www.redfin.com/FL/Jacksonville/3058-Plum-St-32205/home/62403408,NEFLMLS,1177010,N,Y,30.3145384,-81.7073008
MLS Listing,,Single Family Residential,8710 Maxville Blvd,Jacksonville,FL,32234,255000,3,2.0,Metes & Bounds,1764,,1958,3,145,,Active,,,https://www.redfin.com/FL/Jacksonville/8710-Maxville-Blvd-32234/home/108850923,NEFLMLS,1176966,N,Y,30.1961377,-82.012081
MLS Listing,,Single Family Residential,8192 Guild Way,Jacksonville,FL,32222,410000,3,2.5,MEADOWS AT OAKLEAF,2091,,2021,3,196,33,Active,,,https://www.redfin.com/FL/Jacksonville/8192-Guild-Way-32222/home/174141045,NEFLMLS,1176270,N,Y,30.1998953,-81.83517
MLS Listing,,Single Family Residential,4609 Harvest Grain Trl,Jacksonville,FL,32226,380310,3,2.5,BRADLEY POND,1849,,2022,3,206,69,Active,,,https://www.redfin.com/FL/Jacksonville/4609-Harvest-Grain-Trl-32226/home/180065277,NEFLMLS,1177007,N,Y,30.462513,-81.544159
MLS Listing,,Single Family Residential,5577 Mariners Cove Dr,Jacksonville,FL,32210,273000,3,2.0,Mariners Cove,1402,,1984,3,195,,Active,,,https://www.redfin.com/FL/Jacksonville/5577-Mariners-Cove-Dr-32210/home/108792912,NEFLMLS,1177001,N,Y,30.2576,-81.7308595
MLS Listing,,Single Family Residential,815 Glendale Ln,Orange Park,FL,32065,295000,3,2.0,Forest Hammock,1294,,2013,3,228,40,Active,,,https://www.redfin.com/FL/Orange-Park/815-Glendale-Ln-32065/home/62462517,NEFLMLS,1176882,N,Y,30.187149,-81.8523815
MLS Listing,,Single Family Residential,3767 Hermitage Rd East,Jacksonville,FL,32277,399000,4,2.5,Cove St Johns,1794,,1986,3,222,,Active,,,https://www.redfin.com/FL/Jacksonville/3767-Hermitage-Rd-E-32277/home/108261236,NEFLMLS,1176997,N,Y,30.3682847,-81.5815562
MLS Listing,,Single Family Residential,4603 Harvest Grain Trl,Jacksonville,FL,32226,366310,3,2.5,BRADLEY POND,1903,,2022,3,192,69,Active,,,https://www.redfin.com/FL/Jacksonville/4603-Harvest-Grain-Trl-32226/home/180064667,NEFLMLS,1176996,N,Y,30.462513,-81.544159
MLS Listing,,Single Family Residential,12056 Cabana Rd,Jacksonville,FL,32256,551548,4,3.0,WELLS CREEK,2260,,2022,3,244,55,Active,,,https://www.redfin.com/FL/Jacksonville/12056-Cabana-Rd-32256/home/180064651,NEFLMLS,1176995,N,Y,30.1415987,-81.490435
MLS Listing,,Single Family Residential,11994 Elderbank Dr,Jacksonville,FL,32256,524645,5,3.0,WELLS CREEK,2360,,2023,3,222,55,Active,,,https://www.redfin.com/FL/Jacksonville/11994-Elderbank-Dr-32256/home/180064602,NEFLMLS,1176993,N,Y,30.1415223,-81.4919672
MLS Listing,,Single Family Residential,8718 Haverhill St,Jacksonville,FL,32211,321500,4,,Arlingwood,1707,,1969,3,188,,Active,,,https://www.redfin.com/FL/Jacksonville/8718-Haverhill-St-32211/home/72756776,NEFLMLS,1176992,N,Y,30.3413833,-81.5623635
MLS Listing,,Single Family Residential,736 Valley Forge Rd,Jacksonville,FL,32208,224900,5,2.0,Lake Forest Manor,1468,,1950,3,153,,Active,,,https://www.redfin.com/FL/Jacksonville/736-Valley-Forge-Rd-32208/home/62445971,NEFLMLS,1176991,N,Y,30.3933886,-81.6654666
MLS Listing,,Single Family Residential,12000 Elderbank Dr,Jacksonville,FL,32256,509250,3,2.5,WELLS CREEK,2054,,2023,3,248,55,Active,,,https://www.redfin.com/FL/Jacksonville/12000-Elderbank-Dr-32256/home/180064462,NEFLMLS,1176990,N,Y,30.1416471,-81.4918641
MLS Listing,,Single Family Residential,9729 Lovage Ln,Jacksonville,FL,32219,305485,4,3.0,HIGHLAND CHASE,2032,,2022,3,150,42,Active,,,https://www.redfin.com/FL/Jacksonville/9729-Lovage-Ln-32219/home/180064427,NEFLMLS,1176987,N,Y,30.4024252,-81.8252903
MLS Listing,,Single Family Residential,12019 Cabana Rd,Jacksonville,FL,32256,424132,3,2.0,WELLS CREEK,1360,,2023,3,312,55,Active,,,https://www.redfin.com/FL/Jacksonville/12019-Cabana-Rd-32256/home/180064406,NEFLMLS,1176986,N,Y,30.1414847,-81.4912748
MLS Listing,,Single Family Residential,4910 N Rhode Island Dr,JACKSONVILLE,FL,32209,85000,3,1.5,LINCOLN ESTATES,1290,8245,1959,3,66,,Active,,,https://www.redfin.com/FL/Jacksonville/4910-Rhode-Island-Dr-N-32209/home/72727468,Stellar MLS,GC506300,N,Y,30.3863188,-81.7234314
PAST SALE,,Townhouse,981 Observatory Pkwy,Jacksonville,FL,32218,245990,2,2.5,CAPITOL PARK EAST,1210,,2021,1,203,87,Pending,,,https://www.redfin.com/FL/Jacksonville/981-Observatory-Pkwy-32218/home/180064232,NEFLMLS,1176982,N,Y,30.4727777,-81.6050191
MLS Listing,,Single Family Residential,5665 Gilchrist Rd,Jacksonville,FL,32219,299900,4,2.0,Carter Donation,2052,,1966,3,146,,Contingent,,,https://www.redfin.com/FL/Jacksonville/5665-Gilchrist-Rd-32219/home/62463104,NEFLMLS,1176975,N,Y,30.4099978,-81.7346641
MLS Listing,,Single Family Residential,30044 Trophy Trl,Bryceville,FL,32009,348000,4,2.0,Buckhead,1676,,2013,3,208,20,Active,,,https://www.redfin.com/FL/Bryceville/30044-Trophy-Trl-32009/home/139476916,NEFLMLS,1176976,N,Y,30.4418691,-81.8607248
PAST SALE,,Townhouse,985 Observatory Pkwy,Jacksonville,FL,32218,245890,2,2.5,CAPITOL PARK EAST,1210,,2021,1,203,87,Pending,,,https://www.redfin.com/FL/Jacksonville/985-Observatory-Pkwy-32218/home/180064119,NEFLMLS,1176979,N,Y,30.4726902,-81.6050736
MLS Listing,,Single Family Residential,12018 Elderbank Dr,Jacksonville,FL,32256,425606,3,2.0,WELLS CREEK,1360,,2023,3,313,55,Active,,,https://www.redfin.com/FL/Jacksonville/12018-Elderbank-Dr-32256/home/180063943,NEFLMLS,1176972,N,Y,30.1418761,-81.4915332
MLS Listing,,Single Family Residential,8583 Lake Marietta Dr South,Jacksonville,FL,32220,399000,3,2.0,Lake Marietta,1340,,1980,3,298,,Active,,,https://www.redfin.com/FL/Jacksonville/8583-Lake-Marietta-Dr-S-32220/home/72812717,NEFLMLS,1176967,N,Y,30.3267072,-81.7951268
MLS Listing,,Single Family Residential,11418 Courtney Waters Ln,JACKSONVILLE,FL,32258,399000,3,2.0,OUT OF COUNTY,1396,101494,1999,3,286,125,Active,,,https://www.redfin.com/FL/Jacksonville/11418-Courtney-Waters-Ln-32258/home/108827326,Stellar MLS,FC280003,N,Y,30.16733,-81.588227
MLS Listing,,Single Family Residential,6969 Loves Dr,Jacksonville,FL,32222,199999,3,2.0,Jax Heights,1270,,1971,3,157,,Active,,,https://www.redfin.com/FL/Jacksonville/6969-Loves-Dr-32222/home/72819901,NEFLMLS,1176951,N,Y,30.2206031,-81.808708
MLS Listing,,Mobile/Manufactured Home,2143 Glen Gardner Dr,Jacksonville,FL,32246,265000,3,2.0,Southside,1984,,2002,3,134,,Active,,,https://www.redfin.com/FL/Jacksonville/2143-Glen-Gardner-Dr-32246/home/108834566,NEFLMLS,1176949,N,Y,30.3119423,-81.5344736
MLS Listing,,Single Family Residential,9653 Lemon Grass Ln,Jacksonville,FL,32219,365000,4,3.0,HIGHLAND CHASE,2006,,2021,3,182,42,Active,,,https://www.redfin.com/FL/Jacksonville/9846-Old-Baymeadows-Rd-32256/home/173637850,NEFLMLS,1176113,N,Y,30.220298,-81.554243
MLS Listing,,Single Family Residential,2119 Bourget Dr,Jacksonville,FL,32210,400000,5,3.0,Normandy Village,1974,,1959,3,203,,Active,,,https://www.redfin.com/FL/Jacksonville/2119-Bourget-Dr-32210/home/72815236,NEFLMLS,1176940,N,Y,30.2797204,-81.7859883
MLS Listing,,Condo/Co-op,10435 Midtown Pkwy #126,Jacksonville,FL,32246,265000,2,2.0,Esplanade At Town Center,1113,,2006,3,238,359,Active,,,https://www.redfin.com/FL/Jacksonville/10435-Mid-Town-Pkwy-32246/unit-126/home/62474747,NEFLMLS,1176942,N,Y,30.2589286,-81.523556
MLS Listing,,Townhouse,8836 Shell Island Dr,Jacksonville,FL,32216,250000,2,2.5,Villages Of Summer Lakes,1426,,2005,3,175,133,Active,,,https://www.redfin.com/FL/Jacksonville/8836-Shell-Island-Dr-32216/home/62414068,NEFLMLS,1176935,N,Y,30.3021606,-81.5645165
PAST SALE,,Single Family Residential,6039 Bucking Bronco Dr,Jacksonville,FL,32234,300990,3,2.0,Winchester Ridge,1655,,2021,1,182,5,Pending,,,https://www.redfin.com/FL/Jacksonville/6039-Bucking-Bronco-Dr-32234/home/180062247,NEFLMLS,1176934,N,Y,30.2055779,-81.9640884
MLS Listing,,Single Family Residential,4971 Scenic Marsh Ct,Jacksonville,FL,32226,1700000,6,5.5,Timucuana Bluff,5589,,2000,3,304,117,Active,,,https://www.redfin.com/FL/Jacksonville/4971-Scenic-Marsh-Ct-32226/home/58711143,NEFLMLS,1176918,N,Y,30.4117926,-81.515732
MLS Listing,,Single Family Residential,54 East 59th St,Jacksonville,FL,32208,399900,4,3.0,Panama Gardens,1456,,1968,3,275,,Active,,,https://www.redfin.com/FL/Jacksonville/54-E-59th-St-32208/home/72831101,NEFLMLS,1176912,N,Y,30.381397,-81.6485209
MLS Listing,,Single Family Residential,5530 Oak Crossing Dr,Jacksonville,FL,32244,250000,3,2.0,Ortega Crossing,1360,,1996,3,184,54,Active,,,https://www.redfin.com/FL/Jacksonville/5530-Oak-Crossing-Dr-32244/home/108875129,NEFLMLS,1176777,N,Y,30.1975627,-81.7250026
MLS Listing,,Single Family Residential,4035 Schirra Dr,Jacksonville,FL,32277,330000,3,2.0,University Park,1707,,1965,3,193,,Active,,,https://www.redfin.com/FL/Jacksonville/4035-Schirra-Dr-32277/home/58823382,NEFLMLS,1176896,N,Y,30.3748689,-81.604641
MLS Listing,,Single Family Residential,4268 Heath Rd,Jacksonville,FL,32277,499999,4,3.0,Fort Caroline Shores,2353,,1979,3,212,,Active,,,https://www.redfin.com/FL/Jacksonville/4268-Heath-Rd-32277/home/72754575,NEFLMLS,1176889,N,Y,30.3772897,-81.5887951
MLS Listing,,Single Family Residential,12442 Glimmer Way,Jacksonville,FL,32219,437000,5,3.0,Villages Of Westport,2508,,2017,3,174,7,Active,,,https://www.redfin.com/FL/Jacksonville/12442-Glimmer-Way-32219/home/72808649,NEFLMLS,1176887,N,Y,30.4637869,-81.7597526
MLS Listing,,Condo/Co-op,7226 Deerfoot Cir #3,Jacksonville,FL,32256,259900,3,2.5,Deerfoot Point,1597,,2006,3,163,392,Contingent,,,https://www.redfin.com/FL/Jacksonville/7226-Deerfoot-Cir-32256/unit-3/home/180060907,NEFLMLS,1176886,N,Y,30.2430855,-81.5967506
MLS Listing,,Townhouse,7841 Merchants Way,Jacksonville,FL,32222,295000,3,2.5,MEADOWS AT OAKLEAF,1368,,2021,3,216,229,Active,,,https://www.redfin.com/FL/Jacksonville/7841-Merchants-Way-32222/home/178518585,NEFLMLS,1176883,N,Y,30.2075235,-81.8323738
MLS Listing,,Single Family Residential,10885 Peaceful Harbor Dr,Jacksonville,FL,32218,525000,3,2.0,Bay Harbour,2359,,2001,3,223,25,Active,,,https://www.redfin.com/FL/Jacksonville/10885-Peaceful-Harbor-Dr-32218/home/108878420,NEFLMLS,1176881,N,Y,30.4350379,-81.6409882
MLS Listing,,Single Family Residential,8427 Chason Rd West,Jacksonville,FL,32244,334900,4,2.0,Argyle Forest,1802,,1986,3,186,37,Active,,,https://www.redfin.com/FL/Jacksonville/8427-Chason-Rd-W-32244/home/58726856,NEFLMLS,1176879,N,Y,30.1936894,-81.79077
MLS Listing,,Single Family Residential,1762 Tall Tree Dr East,Jacksonville,FL,32246,650000,4,3.0,The Woods,2401,,2017,3,271,137,Active,,,https://www.redfin.com/FL/Jacksonville/1762-Tall-Tree-Dr-E-32246/home/72786806,NEFLMLS,1175460,N,Y,30.3157541,-81.4584319
